ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Publication Name Alpha List,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School Cohort,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,GPS Location,Multiple Addresses,Street Address,City,State,Zip Code,Learning Network,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
5160,516,PENN TREATY HIGH SCHOOL,Penn Treaty School,Penn Treaty School,Penn Treaty,2013,Middle-High,Catchment,06-12,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2018-2019,,,1,A-TSI,5,"39.97272711, -75.12787008",N/A,600 E THOMPSON ST,PHILADELPHIA,PA,19125,Network 13,0,0,0,0,0,0,1,1,1,1,1,1,1
5170,517,JULIA DE BURGOS ELEMENTARY,Julia de Burgos School,"De Burgos, Julia School",De Burgos,1903,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"39.99275164, -75.13862743",N/A,401 W LEHIGH AVE,PHILADELPHIA,PA,19133,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5180,518,VAUX BIG PICTURE HIGH SCHOOL,Vaux High School,Vaux High School,Vaux High,2017,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,5,"39.976325, -75.174186",N/A,2300 W MASTER ST,PHILADELPHIA,PA,19121,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
5200,520,ALEXANDER ADAIRE SCHOOL,Alexander Adaire School,"Adaire, Alexander School",Adaire,1957,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,5,"39.97232661, -75.12930989",N/A,1300 E PALMER ST,PHILADELPHIA,PA,19125,Network 4,1,1,1,1,1,1,1,1,1,0,0,0,0
5210,521,H.A. BROWN ACADEMICS PLUS SCH,Henry A. Brown School,"Brown, Henry A. School","Brown, Henry",1959,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,1,"39.98661748, -75.12725674",N/A,1946 E SERGEANT ST,PHILADELPHIA,PA,19125,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5230,523,RUSSELL H. CONWELL MIDDLE SCH.,Russell H. Conwell School,"Conwell, Russell H. School",Conwell,1926,Middle,Criteria-Based,05-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"39.99471406, -75.11527383",N/A,1849 E CLEARFIELD ST,PHILADELPHIA,PA,19134,Network 9,0,0,0,0,0,1,1,1,1,0,0,0,0
5250,525,PAUL L. DUNBAR SCHOOL,Paul L. Dunbar School,"Dunbar, Paul L. School",Dunbar,1932,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2010-2011,2022-2023,,1,Non-Designated,5,"39.97948773, -75.15416974",N/A,1750 N 12TH ST,PHILADELPHIA,PA,19122,Network 4,1,1,1,1,1,1,1,1,1,0,0,0,0
5260,526,LEWIS ELKIN SCHOOL,Lewis Elkin School,"Elkin, Lewis School",Elkin,1973,Elementary,Catchment,00-04,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2020-2021,,,1,Non-Designated,7,"39.997018, -75.121274",N/A,3199 D ST,PHILADELPHIA,PA,19134,Network 9,1,1,1,1,1,0,0,0,0,0,0,0,0
5300,530,HACKETT SCHOOL,Horatio B. Hackett School,"Hackett, Horatio B. School",Hackett,1969,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,1,"39.98096374, -75.12685511",N/A,2161 E YORK ST,PHILADELPHIA,PA,19125,Network 4,1,1,1,1,1,1,0,0,0,0,0,0,0
5320,532,JOHN F. HARTRANFT SCHOOL,John F. Hartranft School,"Hartranft, John F. School",Hartranft,1968,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2017-2018,,,1,Non-Designated,5,"39.98942228, -75.14477741",N/A,720 W CUMBERLAND ST,PHILADELPHIA,PA,19133,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5330,533,WILLIAM H. HUNTER SCHOOL,William H. Hunter School,"Hunter, William H. School",Hunter,1909,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"39.98725028, -75.13176356",N/A,2400 N FRONT ST,PHILADELPHIA,PA,19133,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5340,534,JAMES R. LUDLOW SCHOOL,James R. Ludlow School,"Ludlow, James R. School",Ludlow,1927,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,5,"39.972724, -75.145854",N/A,550 W MASTER ST,PHILADELPHIA,PA,19122,Network 4,1,1,1,1,1,1,1,1,1,0,0,0,0
5350,535,WILLIAM MCKINLEY SCHOOL,William McKinley School,"McKinley, William School",McKinley,1970,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,7,"39.9827686, -75.14165528",N/A,2101 N ORKNEY ST,PHILADELPHIA,PA,19122,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5370,537,JOHN MOFFET SCHOOL,John Moffet School,"Moffet, John School",Moffet,1973,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"39.97439362, -75.13498462",N/A,127 W OXFORD ST,PHILADELPHIA,PA,19122,Network 4,1,1,1,1,1,1,0,0,0,0,0,0,0
5390,539,POTTER-THOMAS SCHOOL,Potter-Thomas School,Potter-Thomas School,Potter-Thomas,1967,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2010-2011,,,1,Non-Designated,7,"39.99690701, -75.14107646",N/A,3001 N 6TH ST,PHILADELPHIA,PA,19133,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5400,540,RICHMOND SCHOOL,Richmond School,Richmond School,Richmond,1929,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,A-TSI,1,"39.983496, -75.110491",N/A,2944 BELGRADE ST,PHILADELPHIA,PA,19134,Network 9,1,1,1,1,1,1,0,0,0,0,0,0,0
5410,541,ISAAC A. SHEPPARD SCHOOL,Isaac A. Sheppard School,"Sheppard, Isaac A. School",Sheppard,1898,Elementary,Catchment,00-04,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"39.993651, -75.131630",N/A,120 W CAMBRIA ST,PHILADELPHIA,PA,19133,Network 8,1,1,1,1,1,0,0,0,0,0,0,0,0
5420,542,JOHN WELSH SCHOOL,John Welsh School,"Welsh, John School",Welsh,1966,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"39.98653438, -75.13941869",N/A,2331 N 4TH ST,PHILADELPHIA,PA,19133,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5430,543,AMY 5 AT JAMES MARTIN,Alternative Middle Years at James Martin,Alternative Middle Years at James Martin,AMY at Martin,1985,Middle,Citywide,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,6,"39.98529996, -75.09718185",N/A,600 E THOMPSON ST,PHILADELPHIA,PA,19125,Network 9,0,0,0,0,0,0,1,1,1,0,0,0,0
5440,544,FRANCES E. WILLARD SCHOOL,Frances E. Willard School,"Willard, Frances E. School",Willard,1907,Elementary,Catchment,00-04,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,1,"39.993065, -75.115907",N/A,1930 E ELKHART ST,PHILADELPHIA,PA,19134,Network 9,1,1,1,1,1,0,0,0,0,0,0,0,0
5470,547,WILLIAM CRAMP SCHOOL,William Cramp School,"Cramp, William School",Cramp,1969,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2016-2017,,1,Non-Designated,7,"40.00260657, -75.13036297",N/A,3449 N MASCHER ST,PHILADELPHIA,PA,19140,Network 9,1,1,1,1,1,1,0,0,0,0,0,0,0
5480,548,GEN. PHILIP KEARNY SCHOOL,General Philip Kearny School,"Kearny, General Philip School",Kearny,1898,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,5,"39.96385753, -75.14812935",N/A,601 FAIRMOUNT AVE,PHILADELPHIA,PA,19123,Network 4,1,1,1,1,1,1,1,1,1,0,0,0,0
5490,549,CAYUGA SCHOOL,Cayuga School,Cayuga School,Cayuga,1950,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,7,"40.017826, -75.135246",N/A,4344 N 5TH ST,PHILADELPHIA,PA,19140,Network 7,1,1,1,1,1,1,0,0,0,0,0,0,0
5500,550,THURGOOD MARSHALL SCHOOL,Thurgood Marshall School,"Marshall, Thurgood School","Marshall, Thurgood",1997,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.02938155, -75.13416332",N/A,5120 N 6TH ST,PHILADELPHIA,PA,19120,Network 7,1,1,1,1,1,1,1,1,1,0,0,0,0
5520,552,KENSINGTON CAPA,Kensington High School for Creative and Performing Arts,Kensington High School for Creative and Performing Arts,Kensington CAPA,2005,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,CSI,7,"39.97794956, -75.1330532",N/A,1901 N FRONT ST,PHILADELPHIA,PA,19122,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
5530,553,GLORIA CASAREZ ELEMENTARY SCHOOL,Gloria Casarez School,"Casarez, Gloria School",Casarez,1899,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,Academic Improvement Plan,2020-2021,,,1,Non-Designated,7,"39.99974725, -75.11478572",N/A,800 E ONTARIO ST,PHILADELPHIA,PA,19134,Network 9,1,1,1,1,1,1,0,0,0,0,0,0,0
5550,555,KENSINGTON HEALTH SCIENCES,Kensington Health Sciences Academy,Kensington Health Sciences Academy,Kensington Health,2001,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2016-2017,Programs,1,CSI,1,"39.985026, -75.128685",N/A,2463 EMERALD ST,PHILADELPHIA,PA,19125,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
5560,556,SPRING GARDEN SCHOOL,Spring Garden School,Spring Garden School,Spring Garden,1928,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,A-TSI,5,"39.96516155, -75.15614042",N/A,1146 MELON ST,PHILADELPHIA,PA,19123,Network 4,1,1,1,1,1,1,1,1,1,0,0,0,0
5580,,"STETSON, JOHN B. MIDDLE SCOOL",John B. Stetson Middle School,"Stetson, John B. Middle School",Stetson,2022,Middle,Catchment,05-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,,,7,"39.99806894, -75.12546663",N/A,3200 B ST,PHILADELPHIA,PA,19134,Network 9,0,0,0,0,0,1,1,1,1,0,0,0,0
5581,,Stetson Middle School Continuation Academy,Stetson Middle School Continuation Academy,Stetson Middle School Continuation Academy,Stetson MS Continuation,2022,Transition/Overage School,Alternative,05-08,N/A,Contracted,Camelot Education,Alternate Schools,Continuation,N/A,N/A,,,,,7,"39.99899563872922, -75.12538317127905",N/A,3200 B ST,PHILADELPHIA,PA,19134,Opportunity,0,0,0,0,0,1,1,1,1,0,0,0,0
5590,559,JOHN H. WEBSTER SCHOOL,John H. Webster School,"Webster, John H. School",Webster,1968,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2019-2020,,1,Non-Designated,6,"39.996199, -75.104516",N/A,3400 FRANKFORD AVE,PHILADELPHIA,PA,19134,Network 9,1,1,1,1,1,1,0,0,0,0,0,0,0
5610,561,BUILDING 21,Building 21,Building 21,Building 21,2014,High,Citywide,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,9,"40.053631, -75.152481",N/A,6501 LIMEKILN PIKE,PHILADELPHIA,PA,19138,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
5620,562,THE U SCHOOL,The U School,The U School,U School,2014,High,Citywide,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,5,"39.981983, -75.146256",N/A,2000 N 7TH ST,PHILADELPHIA,PA,19122,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
5660,566,THE LINC,The LINC High School,The LINC,LINC,2014,High,Citywide,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,7,"40.006819, -75.129736",N/A,122 W ERIE AVE,PHILADELPHIA,PA,19140,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
5680,568,HON. LUIS MUNOZ-MARIN SCHOOL,Honorable Luis Munoz-Marin School,"Munoz-Marin, Honorable Luis School",Munoz-Marin,1997,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2016-2017,,,1,Non-Designated,7,"40.00098011, -75.13538958",N/A,3300 N 3RD ST,PHILADELPHIA,PA,19140,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
5700,570,KENSINGTON HIGH SCHOOL,Kensington High School,Kensington High School,Kensington H.S.,2016,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,CSI,1,"39.98483396, -75.12640188",N/A,2051 E CUMBERLAND ST,PHILADELPHIA,PA,19125,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
6010,601,CENTRAL HIGH SCHOOL,Central High School,Central High School,Central,1939,High,Criteria-Based,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.0372851, -75.15074825",N/A,1700 W OLNEY AVE,PHILADELPHIA,PA,19141,Network 15,0,0,0,0,0,0,0,0,0,1,1,1,1
6030,603,ROXBOROUGH HIGH SCHOOL,Roxborough High School,Roxborough High School,Roxborough,1924,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,CSI,4,"40.03802479, -75.22283357",N/A,6498 RIDGE AVE,PHILADELPHIA,PA,19128,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
6040,604,W. B. SAUL HIGH SCHOOL,Walter B. Saul High School,"Saul, Walter B. High School",Saul,1950,High,Criteria-Based,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Comprehensive,1,A-TSI,4,"40.04902036, -75.21981676",N/A,7100 HENRY AVE,PHILADELPHIA,PA,19128,Network 15,0,0,0,0,0,0,0,0,0,1,1,1,1
6050,605,PHILA HIGH SCHOOL FOR GIRLS,Philadelphia High School for Girls,Philadelphia High School for Girls,Girls,1956,High,Criteria-Based,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.03898514, -75.14475989",N/A,1400 W OLNEY AVE,PHILADELPHIA,PA,19141,Network 15,0,0,0,0,0,0,0,0,0,1,1,1,1
6060,606,MARTIN L. KING HIGH SCHOOL,Martin Luther King High School,"King, Martin Luther High School",MLK,1972,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,CSI,8,"40.05756238, -75.16217184",N/A,6100 STENTON AVE,PHILADELPHIA,PA,19138,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
6090,609,RANDOLPH TECHNICAL HIGH SCHOOL,A. Philip Randolph Career and Technical High School,"Randolph, A. Philip Career and Technical High School",Randolph,2004,High,Citywide,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Comprehensive,1,CSI,4,"40.008504, -75.179609",N/A,3101 HENRY AVE,PHILADELPHIA,PA,19129,Network 13,0,0,0,0,0,0,0,0,0,1,1,1,1
6200,620,ANNA B. DAY SCHOOL,Anna B. Day School,"Day, Anna B. School",Day,1952,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,CSI,8,"40.05840682, -75.16833464",N/A,6324 CRITTENDEN ST,PHILADELPHIA,PA,19138,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6210,621,FRANKLIN S. EDMONDS SCHOOL,Franklin S. Edmonds School,"Edmonds, Franklin S. School",Edmonds,1948,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2016-2017,,1,A-TSI,9,"40.0717255, -75.1692495",N/A,8025 THOURON AVE,PHILADELPHIA,PA,19150,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6220,622,ELEANOR C. EMLEN SCHOOL,Eleanor C. Emlen School,"Emlen, Eleanor C. School",Emlen,1926,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,A-TSI,8,"40.05436289, -75.17790573",N/A,6501 CHEW AVE,PHILADELPHIA,PA,19119,Network 6,1,1,1,1,1,1,0,0,0,0,0,0,0
6230,623,FITLER ACADEMICS PLUS,Fitler Academics Plus School,Fitler Academics Plus School,Fitler,1898,Elementary-Middle,Citywide,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.02610052, -75.16633733",N/A,140 W SEYMOUR ST,PHILADELPHIA,PA,19144,Network 5,1,1,1,1,1,1,1,1,1,0,0,0,0
6250,625,CHARLES W. HENRY SCHOOL,Charles W. Henry School,"Henry, Charles W. School",Henry,1908,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.04625771, -75.19658776",N/A,601 CARPENTER LN,PHILADELPHIA,PA,19119,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6260,626,HENRY H. HOUSTON SCHOOL,Henry H. Houston School,"Houston, Henry H. School",Houston,1927,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.059003, -75.195084",N/A,7300 RURAL LN,PHILADELPHIA,PA,19119,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6270,627,JENKS ACADEMY ARTS & SCIENCES,John S. Jenks Academy for the Arts and Sciences,"Jenks, John S. Academy for the Arts and Sciences","Jenks, J.S.",1924,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.07440887, -75.20356162",N/A,8301 GERMANTOWN AVE,PHILADELPHIA,PA,19118,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6300,630,JAMES LOGAN SCHOOL,James Logan School,"Logan, James School",Logan,1924,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2016-2017,,1,Non-Designated,8,"40.03085306, -75.15205995",N/A,1700 LINDLEY AVE,PHILADELPHIA,PA,19141,Network 7,1,1,1,1,1,1,0,0,0,0,0,0,0
6310,631,JOHN F. MCCLOSKEY SCHOOL,John F. McCloskey School,"McCloskey, John F. School",McCloskey,1956,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.08162668, -75.17533748",N/A,8500 PICKERING AVE,PHILADELPHIA,PA,19150,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6320,632,"MIFFLIN, THOMAS SCHOOL",Thomas Mifflin School,"Mifflin, Thomas School",Mifflin,1937,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,4,"40.01357043, -75.19128804",N/A,3624 CONRAD ST,PHILADELPHIA,PA,19129,Network 5,1,1,1,1,1,1,1,1,1,0,0,0,0
6340,634,JOSEPH PENNELL ELEMENTARY,Joseph Pennell School,"Pennell, Joseph School",Pennell,1927,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.04351806, -75.15208663",N/A,1800 NEDRO AVE,PHILADELPHIA,PA,19141,Network 6,1,1,1,1,1,1,0,0,0,0,0,0,0
6350,635,SAMUEL PENNYPACKER SCHOOL,Samuel Pennypacker School,"Pennypacker, Samuel School",Pennypacker,1930,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.06527032, -75.1597946",N/A,1858 E WASHINGTON LN,PHILADELPHIA,PA,19138,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6360,636,ROOSEVELT ELEMENTARY SCHOOL,Theodore Roosevelt School,"Roosevelt, Theodore School",Roosevelt,2013,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2016-2017,,,1,A-TSI,8,"40.04856262, -75.17529079",N/A,430 E WASHINGTON LN,PHILADELPHIA,PA,19144,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6380,638,SHAWMONT SCHOOL,Shawmont School,Shawmont School,Shawmont,1928,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,4,"40.051478, -75.238543",N/A,535 SHAWMONT AVE,PHILADELPHIA,PA,19128,Network 5,1,1,1,1,1,1,1,1,1,0,0,0,0
6390,639,EDWARD T. STEEL SCHOOL,Edward T. Steel School,"Steel, Edward T. School",Steel,1973,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2018-2019,,,1,CSI,8,"40.01879502, -75.15689064",N/A,4301 WAYNE AVE,PHILADELPHIA,PA,19140,Network 8,1,1,1,1,1,1,1,1,1,0,0,0,0
6400,640,WIDENER MEMORIAL SCHOOL,Widener Memorial School,Widener Memorial School,Widener,1953,Elementary-Middle-High,Citywide,00-12,N/A,District,Phila Board of Education,SDP Special Education,,N/A,N/A,,,1,Non-Designated,8,"40.036706, -75.146598",N/A,1450 W OLNEY AVE,PHILADELPHIA,PA,19141,Network 14,1,1,1,1,1,1,1,1,1,1,1,1,1
6410,641,COOK-WISSAHICKON SCHOOL,Cook-Wissahickon School,Cook-Wissahickon School,Cook-Wissahickon,1969,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,4,"40.022472, -75.206802",N/A,201 E SALAIGNAC ST,PHILADELPHIA,PA,19128,Network 5,1,1,1,1,1,1,1,1,1,0,0,0,0
6440,644,ANNA L. LINGELBACH SCHOOL,Anna L. Lingelbach School,"Lingelbach, Anna L. School",Lingelbach,1955,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.03708413, -75.18961364",N/A,6340 WAYNE AVE,PHILADELPHIA,PA,19144,Network 6,1,1,1,1,1,1,1,1,1,0,0,0,0
6450,645,JAMES DOBSON SCHOOL,James Dobson School,"Dobson, James School",Dobson,1930,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,4,"40.03147536, -75.23067163",N/A,4667 UMBRIA ST,PHILADELPHIA,PA,19127,Network 5,1,1,1,1,1,1,1,1,1,0,0,0,0
6460,646,HILL-FREEDMAN WORLD ACADEMY,Hill-Freedman World Academy,Hill-Freedman World Academy,Hill-Freedman,1980,Middle-High,Criteria-Based,06-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,9,"40.071311, -75.175303",N/A,1100 E MOUNT PLEASANT AVE,PHILADELPHIA,PA,19150,Network 15,0,0,0,0,0,0,1,1,1,1,1,1,1
6470,647,JOHN B. KELLY SCHOOL,John B. Kelly School,"Kelly, John B. School",Kelly,1970,Elementary,Catchment,00-05,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,8,"40.02479143, -75.1711868",N/A,5116 PULASKI AVE,PHILADELPHIA,PA,19144,Network 5,1,1,1,1,1,1,0,0,0,0,0,0,0
6480,648,AMY NORTHWEST,Academy for the Middle Years at Northwest,Academy for the Middle Years at Northwest,AMY at Northwest,2012,Middle,Criteria-Based,06-08,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,,1,Non-Designated,4,"40.03154543, -75.21317609",N/A,6000 RIDGE AVE,PHILADELPHIA,PA,19128,Network 5,0,0,0,0,0,0,1,1,1,0,0,0,0
6540,654,LANKENAU HIGH SCHOOL,Lankenau High School,Lankenau High School,Lankenau,1987,High,Criteria-Based,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,1,Non-Designated,4,"40.06153271, -75.25295594",N/A,201 SPRING LN,PHILADELPHIA,PA,19128,Network 15,0,0,0,0,0,0,0,0,0,1,1,1,1
7010,701,FRANKFORD HIGH SCHOOL,Frankford High School,Frankford High School,Frankford,1914,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,2022-2023,Programs,1,CSI,7,"40.021602, -75.084823",N/A,5000 OXFORD AVE,PHILADELPHIA,PA,19124,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
7060,,OLNEY HIGH SCHOOL,Olney High School,Olney High School,Olney High,2022,High,Catchment,09-12,N/A,District,Phila Board of Education,SDP K12 Schools,,N/A,N/A,,Programs,,,8,"40.028772, -75.123808",N/A,100 W DUNCANNON AVE,PHILADELPHIA,PA,19120,Network 14,0,0,0,0,0,0,0,0,0,1,1,1,1
7061,,Olney High School Continuation Academy,Olney High School Continuation Academy,Olney High School Continuation Academy,Olney HS Continuation,2022,Transition/Overage School,Alternative,09-12,N/A,Contracted,Camelot Education,Alternate Schools,Continuation,N/A,N/A,,,,,8,"40.02911993503863, -75.12375171045558",N/A,100 W DUNCANNON AVE,PHILADELPHIA,PA,19120,Opportunity,0,0,0,0,0,0,0,0,0,1,1,1,1
7069,,Philadelphia Continuation Academy,Philadelphia Continuation Academy,Philadelphia Continuation Academy,Philly Continuation,2024,Transition/Overage School,Alternative,09-12,,Contracted,Camelot Education,Alternate Schools,Continuation,,,,,,,8,"40.028772, -75.123808",N/A,100 E DUNCANNON AVE,PHILADELPHIA,PA,19120,Opportunity,0,0,0,0,0,0,0,0,0,1,1,1,1
7100,710,COOKE ELEMENTARY SCHOOL,Jay Cooke School,"Cooke, Jay School",Cooke,1923,Elementary-Middle,Catchment,00-08,N/A,District,Phila Board of Education,SDP K12 Schools,,Acceleration,2016-2017,,,1,Non-Designated,8,"40.025526, -75.146074",N/A,1300 W LOUDON ST,PHILADELPHIA,PA,19141,Network 7,1,1,1,1,1,1,1,1,1,0,0,0,0
